,zyzaks,0
22271,wolfchild,0.0
22272,wolf,0.0
22337,wolam,0.0
22338,woken,0.0
22341,woke,0.0
22344,wojtowicz,0.0
22345,woim,0.0
22346,wohl,0.0
22347,woes,0.0
22354,woefully,0.0
22358,woeful,0.0
22359,woe,0.0
22361,wod,0.0
22362,wobbly,0.0
22363,wobble,0.0
22364,wnuf,0.0
22365,wmds,0.0
22366,wlater,0.0
22367,wladyslaw,0.0
22368,wizzes,0.0
22369,wizz,0.0
22370,wizards,0.0
22374,wizardryoscar,0.0
22375,wizardry,0.0
22380,wizarding,0.0
22383,wizard,0.0
22432,wives,0.0
22487,wive,0.0
22489,witzland,0.0
22490,witwickys,0.0
22491,witwicky,0.0
22494,witty,0.0
22515,wittlesey,0.0
22516,wittingly,0.0
22517,wittily,0.0
22518,wittgenstein,0.0
22519,wittenborn,0.0
22520,witted,0.0
22522,witt,0.0
22523,witsand,0.0
22524,wits,0.0
22562,witold,0.0
22563,witney,0.0
22564,witnessing,0.0
22590,witnesses,0.0
22733,witnessed,0.0
22778,witness,0.0
22891,witner,0.0
22892,witkowski,0.0
22893,withstands,0.0
22894,withstanding,0.0
22895,withstand,0.0
22904,withpermanently,0.0
22905,without,0.0758445196
23538,withnails,0.0
23539,withnail,0.0
23540,withmarries,0.0
23541,within,0.0
23855,withholds,0.0
23857,withholding,0.0
23858,withheld,0.0
23860,withersteen,0.0
23861,witherspoon,0.0
23864,withers,0.0
23866,withering,0.0
23872,withered,0.0
23874,wither,0.0
23877,withdraws,0.0
23890,withdrawn,0.0
23912,withdrawing,0.0
23915,withdrawal,0.0
23918,withdraw,0.0
23930,witha,0.0
23931,with,0.0
24073,witeks,0.0
24074,witek,0.0
24075,witchs,0.0
24076,witchqueen,0.0
24077,witchhunter,0.0
24078,witchhunt,0.0
24079,witches,0.0
24103,witchcraft,0.0
24130,witch,0.0
24214,wit,0.0
24255,wistful,0.0
24257,wisp,0.0
24258,wismar,0.0
24259,wisley,0.0
24260,wishmaster,0.0
24261,wishing,0.0
24271,wishgranting,0.0
24272,wishful,0.0
24273,wishesquite,0.0
24274,wishes,0.0
24418,wished,0.0
24421,wish,0.0
24523,wiseturkey,0.0
24524,wises,0.0
24525,wiser,0.0
24529,wisemans,0.0
24530,wiseman,0.0
24538,wisely,0.0
24539,wiseguy,0.0
24540,wisecracking,0.0
24557,wisecrackin,0.0
24558,wisebeyondhisyears,0.0
24559,wisebeyondheryears,0.0
24560,wise,0.0
24606,wisdoms,0.0
24607,wisdom,0.0
24642,wisconsins,0.0
24643,wisconsin,0.0
24665,wisbourg,0.0
24666,wis,0.0
24667,wirths,0.0
24668,wirth,0.0
24669,wiring,0.0
24672,wirgins,0.0
24673,wiretap,0.0
24674,wires,0.0
24678,wireless,0.0
24680,wired,0.0
24685,wire,0.0
24701,wiping,0.0
24708,wipes,0.0
24715,wipers,0.0
24716,wiped,0.0
24734,wipe,0.0
24759,winwin,0.0
24761,wintry,0.0
24764,wintour,0.0
24765,wintons,0.0
24766,winton,0.0
24768,winthrop,0.0
24773,winthorpes,0.0
24774,winthorpe,0.0
24775,winthers,0.0
24776,winther,0.0
24777,wintertime,0.0
24778,wintertainment,0.0
24779,winters,0.0
24792,winterland,0.0
24795,winterbourne,0.0
24796,winterbottom,0.0
24797,winter,0.0
24913,wint,0.0
24914,winstonsalem,0.0
24915,winston,0.0
24936,winstead,0.0
24937,winsor,0.0
24938,winsockis,0.0
24939,winsocki,0.0
24940,winslow,0.0
24946,wins,0.0
25060,winonas,0.0
25061,winona,0.0
25062,winocki,0.0
25063,wino,0.0
25065,winnipegs,0.0
25067,winnipegers,0.0
25068,winnipegbased,0.0
25069,winnipeg,0.0
25073,winnings,0.0
25078,winningest,0.0
25079,winning,0.0
25227,winnies,0.0
25228,winnie,0.0
25237,winnick,0.0
25238,winnfield,0.0
25239,winnetka,0.0
25240,winnertakesall,0.0
25242,winnertakeall,0.0
25245,winners,0.0
25256,winnerinwaiting,0.0
25257,winner,0.0
25324,winnebago,0.0
25326,winnard,0.0
25327,winley,0.0
25328,winks,0.0
25330,winklaar,0.0
25331,winkel,0.0
25332,winked,0.0
25333,wink,0.0
25335,winifred,0.0
25336,wingspan,0.0
25337,wings,0.0
25363,wingo,0.0
25364,wingnut,0.0
25365,wingman,0.0
25366,wingfield,0.0
25367,winger,0.0
25372,wing,0.0
25440,winfrey,0.0
25441,winfields,0.0
25442,winfield,0.0
25445,winetasting,0.0
25446,winery,0.0
25447,winemaking,0.0
25448,winemaker,0.0
25449,wined,0.0
25450,wine,0.0
25480,windy,0.0
25485,windup,0.0
25486,windswept,0.0
25489,windstorm,0.0
25490,windsors,0.0
25491,windsor,0.0
25496,windshield,0.0
25499,windsday,0.0
25500,winds,0.0
25556,windrush,0.0
25557,windowsill,0.0
25558,windows,0.0
25573,windowless,0.0
25575,windowed,0.0
25576,window,0.0
25654,windmills,0.0
25658,windmill,0.0
25661,winding,0.0
25667,windigo,0.0
25668,windfalls,0.0
25669,windfall,0.0
25674,windermeres,0.0
25675,windermere,0.0
25677,windeggers,0.0
25678,windegger,0.0
25679,winded,0.0
25680,windblown,0.0
25681,wind,0.0
25733,winchester,0.0
25734,winchell,0.0
25736,winch,0.0
25738,wince,0.0
25739,winatallcost,0.0
25740,winant,0.0
25741,winans,0.0
25742,win,0.0
26054,wimpy,0.0
26060,wimp,0.0
26061,wimbledon,0.0
26062,wim,0.0
26064,wily,0.0
26075,wilton,0.0
26076,wilted,0.0
26077,wilsy,0.0
26078,wilsons,0.0
26087,wilsondescends,0.0
26088,wilson,0.0
26149,wilshire,0.0
26150,wilshaw,0.0
26151,wilmot,0.0
26153,wilmington,0.0
26154,wilmer,0.0
26155,wilmas,0.0
26156,wilma,0.0
26161,willys,0.0
26164,willynilly,0.0
26165,willy,0.0
26180,wills,0.0
26216,willpowerfed,0.0
26217,willpower,0.0
26219,willows,0.0
26221,willow,0.0
26227,willouw,0.0
26228,willoughby,0.0
26233,willisis,0.0
26234,willis,0.0
26258,willingness,0.0
26269,willingly,0.0
26278,willingham,0.0
26279,willing,0.0
26391,willies,0.0
26395,willie,0.0
26428,williamsport,0.0
26429,williamson,0.0
26434,williams,0.0
26507,william,0.0
26648,willi,0.0
26649,willfulness,0.0
26651,willfully,0.0
26654,willful,0.0
26661,willfrom,0.0
26662,willerford,0.0
26663,willem,0.0
26668,willed,0.0
26673,willart,0.0
26674,willarsky,0.0
26675,willards,0.0
26676,willard,0.0
26686,willam,0.0
26688,willa,0.0
26691,will,0.0
26755,wilkinson,0.0
26759,wilkins,0.0
26762,wilkie,0.0
26763,wilkes,0.0
26769,wilkerson,0.0
26770,wilk,0.0
26771,wilhern,0.0
26772,wilhelmshafen,0.0
26773,wilhelmina,0.0
26776,wilhelm,0.0
26784,wilfully,0.0
26785,wilfried,0.0
26786,wilfrids,0.0
26787,wilfrid,0.0
26789,wilfred,0.0
26793,wilford,0.0
26794,wilfong,0.0
26795,wiley,0.0
26800,wiles,0.0
26807,wileecoyote,0.0
26808,wilee,0.0
26809,wildways,0.0
26810,wilds,0.0
26817,wildness,0.0
26818,wildly,0.0
26841,wildlife,0.0
26851,wildhorn,0.0
26852,wildhack,0.0
26853,wildfireravaged,0.0
26854,wildfire,0.0
26857,wildeyed,0.0
26858,wildest,0.0
26864,wildes,0.0
26865,wilders,0.0
26866,wildernessesalaska,0.0
26867,wilderness,0.0
26925,wilder,0.0
26936,wildebeest,0.0
26938,wildean,0.0
26939,wilde,0.0
26950,wildchild,0.0
26951,wildcatters,0.0
26952,wildcat,0.0
26955,wild,0.0
27172,wilcoxs,0.0
27173,wilcoxes,0.0
27174,wilcos,0.0
27175,wilco,0.0
27176,wilby,0.0
27177,wilbut,0.0
27178,wilbur,0.0
27191,wilberforce,0.0
27193,wilbanks,0.0
27194,wil,0.0
27197,wikus,0.0
27198,wikipedia,0.0
27199,wikileaks,0.0
27202,wiig,0.0
27204,wih,0.0
27205,wigwearing,0.0
27207,wigs,0.0
27209,wight,0.0
27212,wiggs,0.0
27213,wigglesworth,0.0
27214,wiggin,0.0
27215,wiggen,0.0
27216,wigdor,0.0
27217,wigand,0.0
27218,wig,0.0
27222,wifetobes,0.0
27223,wifethe,0.0
27224,wifes,0.0
27308,wifemother,0.0
27310,wifely,0.0
27311,wifedeserter,0.0
27312,wifebeater,0.0
27313,wife,0.0
29091,wieslers,0.0
29092,wiesler,0.0
29093,wiesbaden,0.0
29094,wieners,0.0
29096,wienerdog,0.0
29097,wiener,0.0
29098,wields,0.0
29104,wielding,0.0
29114,wielded,0.0
29118,wield,0.0
29121,wieden,0.0
29122,wiecek,0.0
29123,wiebe,0.0
29124,widowwidower,0.0
29125,widows,0.0
29141,widowmaker,0.0
29142,widower,0.0
29205,widowed,0.0
29304,widow,0.0
29478,widmark,0.0
29480,widgren,0.0
29481,widespread,0.0
29491,widescreen,0.0
29494,widereaching,0.0
29495,wideranging,0.0
29496,wider,0.0
29503,wideopen,0.0
29506,widens,0.0
29508,widening,0.0
29510,widen,0.0
29511,widely,0.0
29530,wideeyed,0.0
29534,wide,0.0
29564,widdicombes,0.0
29565,widdicombe,0.0
29566,wickham,0.0
29567,wicket,0.0
29569,wicker,0.0
29570,wickedness,0.0
29571,wickedly,0.0
29574,wickedest,0.0
29575,wicked,0.0
29606,wick,0.0
29608,wichita,0.0
29610,wicca,0.0
29611,wiazemsky,0.0
29612,wiatt,0.0
29613,wi,0.0
29614,whydespite,0.0
29615,why,0.0
29672,whurlizer,0.0
29673,whoville,0.0
29675,whove,0.0
29685,whouley,0.0
29686,whose,0.0
30493,whos,0.0
30873,whorish,0.0
30875,whores,0.0
30881,whoreprincess,0.0
30882,whorehousetavern,0.0
30883,whorehouse,0.0
30892,whore,0.0
30909,whopping,0.0
30910,whooping,0.0
30911,whoopi,0.0
30914,whooly,0.0
30915,whomever,0.0
30919,whom,0.0
30942,wholly,0.0
30948,wholl,0.0
30956,wholesomeness,0.0
30957,wholesome,0.0
30963,wholesalers,0.0
30964,wholesaler,0.0
30966,wholesale,0.0
30968,wholeheartedly,0.0
30971,wholehearted,0.0
30972,whole,0.0
31180,whoever,0.0
31204,whodunit,0.0
31205,whodoneit,0.0
31206,whod,0.0
31213,whoafter,0.0
31214,who,0.0
31498,whizzkid,0.0
31499,whizzes,0.0
31500,whizbam,0.0
31501,whiz,0.0
31517,whitworth,0.0
31518,whitwell,0.0
31519,whittlesey,0.0
31520,whittled,0.0
31522,whittier,0.0
31523,whitten,0.0
31524,whittakers,0.0
31525,whittaker,0.0
31528,whits,0.0
31529,whitneys,0.0
31530,whitney,0.0
31539,whitmore,0.0
31542,whitmans,0.0
31544,whitman,0.0
31553,whitlock,0.0
31558,whitley,0.0
31560,whiting,0.0
31561,whitfield,0.0
31564,whiteys,0.0
31566,whitey,0.0
31576,whitewood,0.0
31577,whitewash,0.0
31580,whitewalled,0.0
31581,whitetrash,0.0
31582,whitetailed,0.0
31583,whitesuited,0.0
31584,whitesonly,0.0
31585,whiteslave,0.0
31586,whiteside,0.0
31587,whites,0.0
31610,whiteout,0.0
31611,whitemoons,0.0
31612,whitemans,0.0
31614,whiteman,0.0
31617,whitehouse,0.0
31618,whitehot,0.0
31619,whitehall,0.0
31620,whitehaired,0.0
31622,whitegloved,0.0
31623,whitefella,0.0
31624,whitedominated,0.0
31625,whitecollared,0.0
31626,whitecollar,0.0
31630,whitecliffbythesea,0.0
31631,whiteclad,0.0
31632,whitechapel,0.0
31635,whiteacre,0.0
31636,white,0.0
32025,whitby,0.0
32026,whitaker,0.0
32031,whitacre,0.0
32032,whit,0.0
32039,whistling,0.0
32040,whistles,0.0
32041,whistlers,0.0
32042,whistler,0.0
32048,whistleblowers,0.0
32050,whistleblower,0.0
32051,whistle,0.0
32060,whispers,0.0
32065,whispering,0.0
32068,whisperers,0.0
32070,whisperer,0.0
32073,whispered,0.0
32076,whisper,0.0
32079,whisky,0.0
32085,whisks,0.0
32088,whiskies,0.0
32089,whiskeyfortified,0.0
32090,whiskey,0.0
32102,whiskered,0.0
32103,whisked,0.0
32110,whisk,0.0
32111,whishing,0.0
32112,whis,0.0
32113,whirlwind,0.0
32130,whirls,0.0
32131,whirlpool,0.0
32133,whirling,0.0
32136,whirlen,0.0
32137,whirl,0.0
32140,whipwielding,0.0
32141,whipsharp,0.0
32142,whips,0.0
32147,whipple,0.0
32148,whipping,0.0
32151,whipped,0.0
32156,whiplashs,0.0
32157,whiplash,0.0
32158,whipcracking,0.0
32159,whip,0.0
32170,whine,0.0
32171,whimsy,0.0
32174,whimsical,0.0
32184,whims,0.0
32187,whim,0.0
32196,whilst,0.0
32290,whiley,0.0
32291,whiles,0.0
32293,whiled,0.0
32294,while,0.0
32354,whigam,0.0
32355,whig,0.0
32356,whiff,0.0
32357,whidbey,0.0
32358,whichever,0.0
32360,which,0.0
32429,whetting,0.0
32430,whetted,0.0
32431,whether,0.0
32618,wherewithal,0.0
32619,wherever,0.0
32645,whereupon,0.0
32647,wheres,0.0
32648,wheremysteriously,0.0
32649,wherein,0.0
32658,whereby,0.0
32661,whereas,0.0
32674,whereabouts,0.0
32719,where,0.0
32760,whenever,0.0
32796,whence,0.0
32797,when,0.0
32835,wheldon,0.0
32836,whelan,0.0
32837,wheelsa,0.0
32838,wheels,0.0
32849,wheelo,0.0
32850,wheelman,0.0
32851,wheeljack,0.0
32852,wheeling,0.0
32854,wheelin,0.0
32855,wheelers,0.0
32857,wheelerdealer,0.0
32859,wheeler,0.0
32871,wheelchairbound,0.0
32878,wheelchair,0.0
32903,wheelbarrow,0.0
32904,wheel,0.0
32929,wheedling,0.0
32930,wheedles,0.0
32931,wheedle,0.0
32932,whedon,0.0
32933,wheaton,0.0
32936,wheatley,0.0
32937,wheat,0.0
32941,whealthy,0.0
32942,whatsoever,0.0
32947,whats,0.0
33071,whatever,0.0
33214,whateley,0.0
33215,what,0.0
33246,whareparita,0.0
33247,whangara,0.0
33248,whaling,0.0
33251,whalewolf,0.0
33252,whales,0.0
33258,whalers,0.0
33259,whaler,0.0
33260,whale,0.0
33284,whal,0.0
33285,whacky,0.0
33286,whacks,0.0
33287,whacko,0.0
33289,whacking,0.0
33290,whackedout,0.0
33292,whacked,0.0
33296,whack,0.0
33298,wezir,0.0
33299,weymouth,0.0
33302,weyland,0.0
33303,weyden,0.0
33304,wexler,0.0
33310,weve,0.0
33316,wetwork,0.0
33317,wettshirt,0.0
33318,wetting,0.0
33319,wetter,0.0
33320,wets,0.0
33321,wetnurse,0.0
33323,wetlands,0.0
33324,wetherhold,0.0
33325,wetbehindtheears,0.0
33326,wet,0.0
33345,westwood,0.0
33347,westward,0.0
33350,wests,0.0
33351,westrum,0.0
33352,westray,0.0
33353,westons,0.0
33354,weston,0.0
33366,westley,0.0
33368,westlake,0.0
33369,westinghouse,0.0
33371,westin,0.0
33372,westholme,0.0
33373,westgate,0.0
33375,westflemish,0.0
33376,westernstyle,0.0
33377,westerns,0.0
33383,westernmost,0.0
33384,westernizing,0.0
33385,westernized,0.0
33389,westernize,0.0
33390,westernised,0.0
33391,westerners,0.0
33392,westerner,0.0
33393,westerneducated,0.0
33395,western,0.0
33509,westerby,0.0
33510,westenra,0.0
33511,westcott,0.0
33512,westchester,0.0
33515,westbound,0.0
33516,westboro,0.0
33517,west,0.0
33771,wessinger,0.0
33772,wessex,0.0
33774,wesselrin,0.0
33775,wessell,0.0
33776,wesleys,0.0
33778,wesley,0.0
33786,wesker,0.0
33788,wes,0.0
33796,weronika,0.0
33797,werner,0.0
33812,werfel,0.0
33813,werewolves,0.0
33828,werewolflike,0.0
33829,werewolf,0.0
33858,werebear,0.0
33859,were,0.0
33875,wentworths,0.0
33876,wentworth,0.0
33878,went,0.0
33968,wens,0.0
33969,wenneck,0.0
33970,wenk,0.0
33971,wendys,0.0
33976,wendy,0.0
34000,wendolene,0.0
34001,wendigo,0.0
34002,wendice,0.0
34003,wendi,0.0
34004,wenders,0.0
34006,wendelschaffer,0.0
34007,wendells,0.0
34008,wendell,0.0
34018,wendelin,0.0
34019,wendel,0.0
34021,wend,0.0
34022,wench,0.0
34024,wen,0.0
34025,welts,0.0
34026,welterweight,0.0
34028,welter,0.0
34029,welson,0.0
34030,welshthe,0.0
34031,welsh,0.0
34046,welsch,0.0
34047,welney,0.0
34048,welltreated,0.0
34049,welltraveled,0.0
34050,welltoo,0.0
34051,welltodo,0.0
34061,wellthought,0.0
34063,wellsupplied,0.0
34064,wellsucceeded,0.0
34066,wellstocked,0.0
34067,wellsituated,0.0
34068,wells,0.0
34098,wellrespected,0.0
34102,wellresearched,0.0
34103,wellregarded,0.0
34105,wellreceived,0.0
34106,wellread,0.0
34108,wellprotected,0.0
34109,wellprepared,0.0
34110,wellplaced,0.0
34111,wellpaid,0.0
34113,wellorganized,0.0
34115,wellorganised,0.0
34116,wellordered,0.0
34120,welloff,0.0
34129,wellness,0.0
34130,wellmeaning,0.0
34143,wellmatched,0.0
34144,wellmannered,0.0
34145,wellman,0.0
34147,wellliked,0.0
34151,wellknowns,0.0
34152,wellknown,0.0
34189,wellintentioned,0.0
34193,wellingtons,0.0
34195,wellington,0.0
34201,wellhidden,0.0
34202,wellheeled,0.0
34204,wellhealed,0.0
34205,wellguarded,0.0
34207,wellfurnished,0.0
34209,wellexecuted,0.0
34210,wellestablished,0.0
34211,welless,0.0
34212,wellesley,0.0
34214,welles,0.0
34228,wellerstein,0.0
34229,weller,0.0
34232,wellequipped,0.0
34234,welleducated,0.0
34245,welldressed,0.0
34250,welldocumented,0.0
34251,welldigger,0.0
34252,welldeserved,0.0
34253,welldecorated,0.0
34254,wellcrafted,0.0
34255,wellconnected,0.0
34260,wellbuilt,0.0
34261,wellbridge,0.0
34262,wellborn,0.0
34263,wellbeing,0.0
34277,wellbalanced,0.0
34280,wellarmed,0.0
34281,wellappointed,0.0
34283,welland,0.0
34285,welladjusted,0.0
34287,well,0.0
35093,welker,0.0
35094,welfare,0.0
35111,welds,0.0
35113,weldon,0.0
35114,welding,0.0
35115,welder,0.0
35117,weld,0.0
35119,welcoming,0.0
35126,welcomes,0.0
35143,welcomed,0.0
35171,welcomeback,0.0
35172,welcome,0.0
35222,welcher,0.0
35223,welch,0.0
35225,welbach,0.0
35226,wekselbaum,0.0
35227,weixler,0.0
35228,weiwei,0.0
35230,weitzman,0.0
35231,weitungs,0.0
35232,weitung,0.0
35233,weisz,0.0
35237,weissmuller,0.0
35238,weisshaupt,0.0
35239,weiss,0.0
35244,weirdos,0.0
35246,weirdo,0.0
35251,weirdness,0.0
35253,weirdly,0.0
35254,weirdin,0.0
35255,weirdest,0.0
35260,weirder,0.0
35262,weirdafter,0.0
35263,weird,0.0
35348,weiner,0.0
35349,weincheck,0.0
35350,weinberg,0.0
35352,weinbauer,0.0
35353,weimers,0.0
35354,weimaraner,0.0
35355,weimar,0.0
35356,weihenmayer,0.0
35357,weights,0.0
35361,weightloss,0.0
35362,weightlifter,0.0
35363,weight,0.0
35402,weighs,0.0
35404,weighing,0.0
35405,weighed,0.0
35408,weigh,0.0
35413,weigel,0.0
35415,weider,0.0
35416,weide,0.0
35417,wei,0.0
35420,wehrmacht,0.0
35422,wehlner,0.0
35423,wegner,0.0
35424,wees,0.0
35425,weerasethakuls,0.0
35426,weepy,0.0
35429,weeps,0.0
35434,weeping,0.0
35438,weep,0.0
35439,ween,0.0
35440,weems,0.0
35442,weeks,0.0
35616,weeklys,0.0
35617,weekly,0.0
35627,weeklong,0.0
35632,weekends,0.0
35642,weekend,0.0
35776,week,0.0
35915,weehawk,0.0
35916,weeds,0.0
35917,weedis,0.0
35918,weeding,0.0
35919,weedheads,0.0
35920,weedfueled,0.0
35921,weed,0.0
35937,weebo,0.0
35938,wee,0.0
35946,weds,0.0
35950,wednesday,0.0
35956,wedlock,0.0
35963,wedgies,0.0
35964,wedge,0.0
35972,weddings,0.0
35984,wedding,0.0
36257,wedded,0.0
36260,wed,0.0
36277,websters,0.0
36278,webster,0.0
36288,websons,0.0
36289,website,0.0
36305,webs,0.0
36308,webhanded,0.0
36309,webers,0.0
36310,weber,0.0
36315,webcam,0.0
36319,webby,0.0
36320,webbing,0.0
36321,webbers,0.0
36322,webber,0.0
36330,webbed,0.0
36331,webb,0.0
36347,web,0.0
36418,weaving,0.0
36427,weaves,0.0
36446,weavers,0.0
36447,weaver,0.0
36456,weaved,0.0
36459,weave,0.0
36466,weathers,0.0
36470,weatherrelated,0.0
36471,weatherman,0.0
36475,weathering,0.0
36476,weathered,0.0
36477,weather,0.0
36530,weasels,0.0
36532,weasel,0.0
36536,weary,0.0
36552,wears,0.0
36594,wearing,0.0
36663,weariness,0.0
36664,wearers,0.0
36665,wearer,0.0
36666,wear,0.0
36697,weaponsranging,0.0
36698,weapons,0.0
36791,weaponry,0.0
36792,weaponnow,0.0
36793,weaponless,0.0
36794,weaponfactory,0.0
36795,weapon,0.0
36884,wean,0.0
36887,wealthy,0.0
37317,wealthily,0.0
37318,wealthiest,0.0
37324,wealthier,0.0
37327,wealth,0.0
37400,weakwilled,0.0
37401,weaknesses,0.0
37409,weakness,0.0
37435,weakling,0.0
37437,weakkneed,0.0
37438,weakest,0.0
37439,weaker,0.0
37443,weakens,0.0
37447,weakening,0.0
37449,weakened,0.0
37460,weaken,0.0
37464,weak,0.0
37508,wead,0.0
37509,we,0.0
37524,wcw,0.0
37525,wbn,0.0
37526,wb,0.0
37527,wazowski,0.0
37529,waziristan,0.0
37530,wazed,0.0
37531,wayward,0.0
37548,wayuntil,0.0
37549,wayside,0.0
37550,wayshes,0.0
37551,ways,0.0
37832,wayout,0.0
37833,waynon,0.0
37834,waynes,0.0
37841,wayneand,0.0
37842,wayne,0.0
37895,waylays,0.0
37896,waylayed,0.0
37897,wayland,0.0
37898,waylaid,0.0
37901,wayhe,0.0
37902,waybut,0.0
37903,wayans,0.0
37904,way,0.0586511227
39632,waxted,0.0
39633,waxmuseum,0.0
39634,waxman,0.0
39636,waxing,0.0
39637,wax,0.0
39650,waving,0.0
39652,wavey,0.0
39653,waves,0.0
39674,wavers,0.0
39676,waverlyedna,0.0
39677,waverly,0.0
39678,wavering,0.0
39680,wavepunk,0.0
39681,wavelength,0.0
39682,waveavantgarde,0.0
39683,wave,0.0
39734,waul,0.0
39735,watty,0.0
39736,watts,0.0
39745,wattley,0.0
39746,watterson,0.0
39747,watters,0.0
39748,watterman,0.0
39749,watteau,0.0
39750,watt,0.0
39751,watsons,0.0
39754,watson,0.0
39786,watros,0.0
39787,watney,0.0
39788,watkins,0.0
39791,watery,0.0
39800,waterways,0.0
39801,waterway,0.0
39803,watertight,0.0
39804,waterston,0.0
39805,waterss,0.0
39806,waterson,0.0
39807,waterski,0.0
39808,waters,0.0
39859,waterpark,0.0
39860,waternoose,0.0
39861,watermills,0.0
39862,watermelons,0.0
39863,watermelon,0.0
39866,watermarks,0.0
39867,waterman,0.0
39868,waterloo,0.0
39874,waterlogged,0.0
39875,watering,0.0
39880,waterholes,0.0
39881,waterhole,0.0
39883,watergate,0.0
39889,waterfront,0.0
39898,waterford,0.0
39899,waterfalls,0.0
39900,waterfall,0.0
39906,watered,0.0
39907,waterdance,0.0
39908,watercolor,0.0
39909,waterboy,0.0
39910,waterboarding,0.0
39911,waterbending,0.0
39912,water,0.0
40120,wate,0.0
40121,watchmen,0.0
40122,watchman,0.0
40130,watchmaker,0.0
40132,watching,0.0
40238,watchful,0.0
40248,watches,0.0
40305,watchers,0.0
40307,watcherorganized,0.0
40308,watched,0.0
40330,watchdogs,0.0
40331,watchdog,0.0
40333,watch,0.0
40514,wataru,0.0
40515,watari,0.0
40516,watarai,0.0
40517,watanabes,0.0
40518,watanabe,0.0
40521,wat,0.0
40522,wastrels,0.0
40523,wasting,0.0
40532,wastes,0.0
40541,wastelands,0.0
40546,wasteland,0.0
40563,wasteful,0.0
40565,wasted,0.0
40572,waste,0.0
40611,wasseypur,0.0
40612,wasps,0.0
40615,wasplike,0.0
40616,waspish,0.0
40617,wasp,0.0
40623,wasnt,0.0
40627,wasnot,0.0
40628,wasiullah,0.0
40629,wasir,0.0
40630,wasikowska,0.0
40632,washroom,0.0
40633,washout,0.0
40634,washizu,0.0
40635,washingup,0.0
40636,washingtons,0.0
40637,washington,0.0
40766,washing,0.0
40774,washes,0.0
40789,washerwomen,0.0
40790,washerwoman,0.0
40791,washer,0.0
40794,washedup,0.0
40804,washedout,0.0
40806,washed,0.0
40831,washburn,0.0
40835,wash,0.0
40851,wasfor,0.0
40852,wasey,0.0
40853,wasabi,0.0
40854,was,0.0
40890,warzones,0.0
40891,warzone,0.0
40894,wary,0.0
40903,warwick,0.0
40904,warweary,0.0
40907,wartsandall,0.0
40908,wartorn,0.0
40921,wartime,0.0
40936,wart,0.0
40937,warszaw,0.0
40938,warsi,0.0
40939,warships,0.0
40940,warship,0.0
40942,warshawski,0.0
40943,warsaw,0.0
40964,wars,0.0
41026,warriorsall,0.0
41027,warriors,0.0
41095,warriorleader,0.0
41096,warriorfamily,0.0
41097,warrior,0.0
41176,warrington,0.0
41178,warring,0.0
41195,warriner,0.0
41197,warrin,0.0
41198,warrens,0.0
41204,warrendale,0.0
41205,warren,0.0
41245,warravaged,0.0
41247,warrants,0.0
41250,warrant,0.0
41256,warr,0.0
41257,warps,0.0
41258,warped,0.0
41265,warpath,0.0
41267,warp,0.0
41270,warns,0.0
41319,warnock,0.0
41320,warnings,0.0
41345,warning,0.0
41384,warners,0.0
41386,warner,0.0
41403,warned,0.0
41426,warneckes,0.0
41427,warnebring,0.0
41428,warne,0.0
41430,warn,0.0
41460,warmup,0.0
41461,warmth,0.0
41468,warms,0.0
41474,warmongering,0.0
41475,warmly,0.0
41480,warming,0.0
41495,warmhearted,0.0
41499,warmer,0.0
41505,warmed,0.0
41508,warm,0.0
41532,warlords,0.0
41543,warlord,0.0
41568,warlocks,0.0
41571,warlock,0.0
41577,warlike,0.0
41578,warkins,0.0
41579,warjust,0.0
41580,waris,0.0
41581,waring,0.0
41582,wariness,0.0
41583,warily,0.0
41584,warick,0.0
41585,warhols,0.0
41589,warhol,0.0
41595,warhero,0.0
41596,warheads,0.0
41604,warhead,0.0
41608,wargs,0.0
41609,wargoddess,0.0
41610,wargaming,0.0
41611,wargame,0.0
41612,warfield,0.0
41613,warfare,0.0
41644,wares,0.0
41651,warera,0.0
41656,warehouses,0.0
41657,warehouse,0.0
41676,ware,0.0
41677,wards,0.0
41684,wardrobe,0.0
41692,wardrama,0.0
41693,warding,0.0
41694,wardh,0.0
41695,wardevastated,0.0
41696,warder,0.0
41697,wardens,0.0
41701,warden,0.0
41743,wardell,0.0
41746,wardaddy,0.0
41747,ward,0.0
41796,warcriminal,0.0
41797,warchild,0.0
41798,warburtons,0.0
41799,warburton,0.0
41800,warbuddys,0.0
41801,warbucks,0.0
41802,warbride,0.0
41803,warboth,0.0
41804,warborn,0.0
41805,warbeast,0.0
41806,warand,0.0
41807,wara,0.0
41808,war,0.0
43119,waponi,0.0
43120,wapner,0.0
43121,waodani,0.0
43122,wants,0.0
44379,wanton,0.0
44382,wanting,0.0
44504,wanted,0.0
44672,want,0.0
45190,wans,0.0
45191,wannabes,0.0
45195,wannabees,0.0
45196,wannabeecowboy,0.0
45197,wannabee,0.0
45198,wannabe,0.0
45216,wanna,0.0
45217,wanleys,0.0
45218,wanley,0.0
45219,waning,0.0
45226,wangs,0.0
45227,wanglai,0.0
45228,wanger,0.0
45229,wangchuck,0.0
45230,wang,0.0
45249,wanes,0.0
45253,wanenis,0.0
45254,wane,0.0
45257,wandrous,0.0
45258,wando,0.0
45259,wanders,0.0
45303,wanderlust,0.0
45305,wanderleys,0.0
45306,wanderings,0.0
45308,wandering,0.0
45358,wanderers,0.0
